Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Ankara, Türkiye",04/08/2023 09:00:00,6,6,6,,,0,,,0.5,10,5.4,17.5,,68.8,Clear
"Ankara, Türkiye",04/08/2023 10:00:00,7.6,7.6,7.6,,,0,,,2.1,130,,10,77.3,58.83,Overcast
"Ankara, Türkiye",04/08/2023 11:00:00,8.8,8.8,8.8,,,0,,,3.2,211,,10,42.1,55.6,Partially cloudy
"Ankara, Türkiye",04/08/2023 12:00:00,9.9,9.9,9.9,,,0,,,2.6,210,11.2,17.5,42.5,46.46,Partially cloudy
"Ankara, Türkiye",04/08/2023 13:00:00,11.3,11.3,11.3,,,0,,,6.3,241,,17.5,34.9,38.56,Partially cloudy
"Ankara, Türkiye",04/08/2023 14:00:00,12.9,12.9,12.9,,,0,,,4.8,249,,17.5,50,40.06,Partially cloudy
"Ankara, Türkiye",04/08/2023 15:00:00,13.3,13.3,13.3,,,0,,,8.2,253,13,17.5,57.6,35.81,Partially cloudy
"Ankara, Türkiye",04/08/2023 16:00:00,13.2,13.2,13.2,,,0,,,4.9,28,,17.5,88.3,36.86,Overcast
"Ankara, Türkiye",04/08/2023 17:00:00,13.6,13.6,13.6,,,0,,,5.5,189,,17.5,88.3,28.24,Overcast
"Ankara, Türkiye",04/08/2023 18:00:00,14.1,14.1,14.1,,,0,,,2.9,17,14.8,17.5,80.8,32.33,Overcast
"Ankara, Türkiye",04/08/2023 19:00:00,13.5,13.5,13.5,,,0,,,2,274,,17.5,80.8,34.5,Overcast
"Ankara, Türkiye",04/08/2023 20:00:00,12.2,12.2,12.2,,,0,,,1.8,249,,17.5,57.9,42.5,Partially cloudy
"Ankara, Türkiye",04/08/2023 21:00:00,11.4,11.4,11.4,,,0,,,5.9,227,14.8,17.5,48.8,47.56,Partially cloudy
"Ankara, Türkiye",04/08/2023 22:00:00,10.5,10.5,10.5,,,0,,,1.5,164,,17.5,50,47.72,Partially cloudy
"Ankara, Türkiye",04/08/2023 23:00:00,9.7,9.7,9.7,,,0,,,0.6,30,,17.5,30,50.52,Partially cloudy
"Ankara, Türkiye",04/09/2023 00:00:00,8.1,8.1,8.1,,,0,,,2,48,9.4,17.5,50,59.79,Partially cloudy
"Ankara, Türkiye",04/09/2023 01:00:00,7.1,7.1,7.1,,,0,,,4.5,47,,17.5,40,64.81,Partially cloudy
"Ankara, Türkiye",04/09/2023 02:00:00,5.9,5.9,5.9,,,0,,,2.9,38,,17.5,40,71.42,Partially cloudy
"Ankara, Türkiye",04/09/2023 03:00:00,5.3,5.3,5.3,,,0,,,3,40,11.2,17.5,50,74.85,Partially cloudy
"Ankara, Türkiye",04/09/2023 04:00:00,5.1,5.1,5.1,3.1,,0,,,8.5,49,,17.5,80,74.47,Overcast
"Ankara, Türkiye",04/09/2023 05:00:00,4.8,4.8,4.8,3,,0,,,7.4,49,,17.5,80,75.86,Overcast
"Ankara, Türkiye",04/09/2023 06:00:00,4.5,4.5,4.5,3.2,,0,,,6,42,14.8,17.5,50,76.2,Partially cloudy
"Ankara, Türkiye",04/09/2023 07:00:00,4.4,4.4,4.4,2.8,,0,,,6.6,14,,17.5,50,76.93,Partially cloudy
"Ankara, Türkiye",04/09/2023 08:00:00,7.3,7.3,7.3,5.7,,0,,,8.9,33,,17.5,47,67.37,Partially cloudy
"Ankara, Türkiye",04/09/2023 09:00:00,9.8,9.8,9.8,,,0,,,3.4,82,16.6,17.5,30,58.52,Partially cloudy
"Ankara, Türkiye",04/09/2023 10:00:00,13.3,13.3,13.3,,,0,,,10.3,49,,17.5,50,47.89,Partially cloudy
"Ankara, Türkiye",04/09/2023 11:00:00,14.4,14.4,14.4,,,0,,,11.6,46,,13.8,90,42.05,Overcast
"Ankara, Türkiye",04/09/2023 12:00:00,15.8,15.8,15.8,,,0,,,10,43,25.9,13.8,82.3,38.81,Overcast
"Ankara, Türkiye",04/09/2023 13:00:00,15.8,15.8,15.8,,,0,,,6.1,23,,13.8,82.4,34.95,Overcast
"Ankara, Türkiye",04/09/2023 14:00:00,15.8,15.8,15.8,,,0,,,4.5,159,,13.8,80.8,33.03,Overcast
"Ankara, Türkiye",04/09/2023 15:00:00,16.4,16.4,16.4,,,0,,,1.6,,25.9,13.8,90,31.18,Overcast
"Ankara, Türkiye",04/09/2023 16:00:00,15.2,15.2,15.2,,,0,,,4.6,245,,13.8,90,34.68,Overcast
"Ankara, Türkiye",04/09/2023 17:00:00,14.3,14.3,14.3,,,0,,,9.4,99,,10,90,42.56,Overcast
"Ankara, Türkiye",04/09/2023 18:00:00,14.5,14.5,14.5,,,0,,,7.9,49,24.1,10,90,44.22,Overcast
"Ankara, Türkiye",04/09/2023 19:00:00,14.1,14.1,14.1,,,0,,,4.9,89,,10,90,46.3,Overcast
"Ankara, Türkiye",04/09/2023 20:00:00,13.8,13.8,13.8,,,0,,,1.1,127,,10,82.4,49.11,Overcast
"Ankara, Türkiye",04/09/2023 21:00:00,13.1,13.1,13.1,,,0,,,2.4,91,24.1,10,82.4,51.81,Overcast
"Ankara, Türkiye",04/09/2023 22:00:00,12.3,12.3,12.3,,,0,,,3.4,10,,17.5,81.9,54.99,Overcast
"Ankara, Türkiye",04/09/2023 23:00:00,11.8,11.8,11.8,,,0,,,5,14,,17.5,81.9,57.96,Overcast
"Ankara, Türkiye",04/10/2023 00:00:00,11.2,11.2,11.2,,,0,,,3.3,1,13,17.5,81.9,61.72,Overcast
"Ankara, Türkiye",04/10/2023 01:00:00,11.3,11.3,11.3,,,0,,,2.5,238,,17.5,90,68.82,Overcast
"Ankara, Türkiye",04/10/2023 02:00:00,9.6,9.6,9.6,,,0,,,2.5,103,,17.5,90,85.24,Overcast
"Ankara, Türkiye",04/10/2023 03:00:00,9.5,9.5,9.5,,,1.82,,,0.5,30,13,17.5,90,91.32,"Rain, Overcast"
"Ankara, Türkiye",04/10/2023 04:00:00,9.2,9.2,9.2,8.2,,0,,,7.5,351,,17.5,90,91.22,Overcast
"Ankara, Türkiye",04/10/2023 05:00:00,9.2,9.2,9.2,8.4,,0,,,6.9,19,,17.5,90,91.22,Overcast
"Ankara, Türkiye",04/10/2023 06:00:00,8.7,8.7,8.7,8.3,,0,,,4.9,36,11.2,17.5,90,90.92,Overcast
"Ankara, Türkiye",04/10/2023 07:00:00,8.5,8.5,8.5,,,0,,,3.3,10,,17.5,90,90.32,Overcast
"Ankara, Türkiye",04/10/2023 08:00:00,9.9,9.9,9.9,9,,0,,,7.6,360,,17.3,90,85.06,Overcast
"Ankara, Türkiye",04/10/2023 09:00:00,10.4,10.4,10.4,,,0,,,9.6,28,16.6,13.8,90,83.63,Overcast
"Ankara, Türkiye",04/10/2023 10:00:00,11.6,11.6,11.6,,,0,,,12.9,34,,13.8,90,80.84,Overcast
"Ankara, Türkiye",04/10/2023 11:00:00,11.5,11.5,11.5,,,0,,,9.1,35,,16.6,90,83.67,Overcast
"Ankara, Türkiye",04/10/2023 12:00:00,9.2,9.2,9.2,8.5,,0,,,6.5,234,22.3,17.1,97.5,97.67,Overcast
"Ankara, Türkiye",04/10/2023 13:00:00,9.5,9.5,9.5,,,0,,,1.3,180,,17.3,97.5,97.26,Overcast
"Ankara, Türkiye",04/10/2023 14:00:00,10.3,10.3,10.3,,,0,,,1.1,106,,17.5,97.5,92.81,Overcast
"Ankara, Türkiye",04/10/2023 15:00:00,10.7,10.7,10.7,,,5.91,,,2.6,163,22.3,17.5,97.5,92.21,"Rain, Overcast"
"Ankara, Türkiye",04/10/2023 16:00:00,11.1,11.1,11.1,,,0,,,2.9,209,,17.5,97.5,84.83,Overcast
"Ankara, Türkiye",04/10/2023 17:00:00,10.7,10.7,10.7,,,0,,,10.1,223,,9.9,89.7,88.49,Overcast
"Ankara, Türkiye",04/10/2023 18:00:00,9.3,9.3,9.3,8.5,,0,,,6.5,244,13,10,97.5,94.26,Overcast
"Ankara, Türkiye",04/10/2023 19:00:00,9.8,9.8,9.8,8.2,,0,,,11.2,248,,10,89.7,87.36,Overcast
"Ankara, Türkiye",04/10/2023 20:00:00,9.2,9.2,9.2,8.5,,0,,,6.1,242,,17.5,97.5,90.47,Overcast
"Ankara, Türkiye",04/10/2023 21:00:00,9.2,9.2,9.2,,,2.31,,,3,196,18.4,17.5,97.5,88.72,"Rain, Overcast"
"Ankara, Türkiye",04/10/2023 22:00:00,9.1,9.1,9.1,,,0,,,1.5,221,,10,90,89.64,Overcast
"Ankara, Türkiye",04/10/2023 23:00:00,9.1,9.1,9.1,,,0,,,2.2,229,,10,90,88.37,Overcast
"Ankara, Türkiye",04/11/2023 00:00:00,8.8,8.8,8.8,8,,0,,,6.4,215,14.8,10,90,86.81,Overcast
"Ankara, Türkiye",04/11/2023 01:00:00,7.9,7.9,7.9,6.9,,0,,,6.5,231,,10,82.4,88.18,Overcast
"Ankara, Türkiye",04/11/2023 02:00:00,7.3,7.3,7.3,6.5,,0,,,5.5,208,,10,90,88.97,Overcast
"Ankara, Türkiye",04/11/2023 03:00:00,7.2,7.2,7.2,6.6,,0.01,,,4.9,226,16.6,10,90,89.77,"Rain, Overcast"
"Ankara, Türkiye",04/11/2023 04:00:00,6.8,6.8,6.8,,,0,,,3.5,202,,10,90,91.99,Overcast
"Ankara, Türkiye",04/11/2023 05:00:00,6.8,6.8,6.8,,,0,,,3.2,213,,10,87.6,89.74,Overcast
"Ankara, Türkiye",04/11/2023 06:00:00,6.7,6.7,6.7,,,0,,,2.4,175,11.2,10,88.3,89.47,Overcast
"Ankara, Türkiye",04/11/2023 07:00:00,6.7,6.7,6.7,,,0,,,2.3,218,,10,90,88.07,Overcast
"Ankara, Türkiye",04/11/2023 08:00:00,6.8,6.8,6.8,,,0,,,3.2,198,,10,90,86.51,Overcast
"Ankara, Türkiye",04/11/2023 09:00:00,7.5,7.5,7.5,,,0.15,,,3.5,204,11.2,10,81.9,82.14,"Rain, Overcast"
"Ankara, Türkiye",04/11/2023 10:00:00,8.4,8.4,8.4,,,0,,,4.2,208,,17.5,82.4,75.21,Overcast
"Ankara, Türkiye",04/11/2023 11:00:00,9.6,9.6,9.6,8.7,,0,,,7,195,,17.5,65.2,66.46,Partially cloudy
"Ankara, Türkiye",04/11/2023 12:00:00,10.6,10.6,10.6,,,0,,,8.3,197,14.8,17.5,65.2,57.56,Partially cloudy
"Ankara, Türkiye",04/11/2023 13:00:00,10.5,10.5,10.5,,,0,,,7.6,235,,17.5,67.4,59.09,Partially cloudy
"Ankara, Türkiye",04/11/2023 14:00:00,11.3,11.3,11.3,,,0,,,7.2,253,,17.5,59.8,54.7,Partially cloudy
"Ankara, Türkiye",04/11/2023 15:00:00,11.7,11.7,11.7,,,0,,,9.5,228,16.6,17.5,56.9,49.02,Partially cloudy
"Ankara, Türkiye",04/11/2023 16:00:00,12.7,12.7,12.7,,,0,,,9.4,250,,17.5,51.6,47.28,Partially cloudy
"Ankara, Türkiye",04/11/2023 17:00:00,12.7,12.7,12.7,,,0,,,9.6,264,,17.5,51.6,49.21,Partially cloudy
"Ankara, Türkiye",04/11/2023 18:00:00,12.1,12.1,12.1,,,0,,,9.3,271,18.4,17.5,81.9,49.44,Overcast
"Ankara, Türkiye",04/11/2023 19:00:00,10.8,10.8,10.8,,,0,,,9.6,256,,17.5,77.2,56.05,Overcast
"Ankara, Türkiye",04/11/2023 20:00:00,9.1,9.1,9.1,7.8,,0,,,8.9,166,,18,76.4,66.76,Overcast
"Ankara, Türkiye",04/11/2023 21:00:00,8.8,8.8,8.8,7.5,,0,,,8.5,76,,10,69.6,70.85,Partially cloudy
"Ankara, Türkiye",04/11/2023 22:00:00,7,7,7,5.1,,0,,,9.4,260,,10,88,81.21,Overcast
"Ankara, Türkiye",04/11/2023 23:00:00,8.2,8.2,8.2,,,0,,,3.3,209,,17.5,81.9,72.76,Overcast
"Ankara, Türkiye",04/12/2023 00:00:00,8,8,8,,,0,,,4.4,227,13,17.5,66.8,74.67,Partially cloudy
"Ankara, Türkiye",04/12/2023 01:00:00,6.9,6.9,6.9,,,0,,,4.3,211,,17.5,59.3,78.66,Partially cloudy
"Ankara, Türkiye",04/12/2023 02:00:00,6.3,6.3,6.3,,,0,,,3.8,204,,17.5,56.9,79.6,Partially cloudy
"Ankara, Türkiye",04/12/2023 03:00:00,5.7,5.7,5.7,,,0,,,2.4,220,13,17.5,56.9,80.4,Partially cloudy
"Ankara, Türkiye",04/12/2023 04:00:00,5.3,5.3,5.3,,,0,,,4.7,215,,17.5,66.8,80.3,Partially cloudy
"Ankara, Türkiye",04/12/2023 05:00:00,5.1,5.1,5.1,,,0,,,4.6,196,,10,67.4,79.32,Partially cloudy
"Ankara, Türkiye",04/12/2023 06:00:00,4.9,4.9,4.9,,,0,,,2.8,212,13,13.8,65,77.52,Partially cloudy
"Ankara, Türkiye",04/12/2023 07:00:00,5,5,5,,,0,,,2.5,240,,17.5,64.4,77.68,Partially cloudy
"Ankara, Türkiye",04/12/2023 08:00:00,5.2,5.2,5.2,,,0,,,2.3,235,,17.5,42.5,76.22,Partially cloudy
"Ankara, Türkiye",04/12/2023 09:00:00,6,6,6,5.1,,0,,,5.2,211,13,17.5,42.5,71.91,Partially cloudy
"Ankara, Türkiye",04/12/2023 10:00:00,7.6,7.6,7.6,6.9,,0,,,5.5,219,,17.5,50,64.67,Partially cloudy
"Ankara, Türkiye",04/12/2023 11:00:00,8.2,8.2,8.2,6.6,,0,,,9.4,255,,17.5,55.2,59.64,Partially cloudy
"Ankara, Türkiye",04/12/2023 12:00:00,9.3,9.3,9.3,7.9,,0,,,9.5,236,22.3,17.5,55.2,54.59,Partially cloudy
"Ankara, Türkiye",04/12/2023 13:00:00,10.3,10.3,10.3,,,0,,,8.5,226,,17.5,77.8,54.32,Overcast
"Ankara, Türkiye",04/12/2023 14:00:00,10.6,10.6,10.6,,,0,,,11.3,213,,17.5,77.8,53.67,Overcast
"Ankara, Türkiye",04/12/2023 15:00:00,10.7,10.7,10.7,,,0,,,12.6,235,25.9,17.5,77.8,49.71,Overcast
"Ankara, Türkiye",04/12/2023 16:00:00,10.7,10.7,10.7,,,0,,,10.3,233,,17.5,81.9,49.42,Overcast
"Ankara, Türkiye",04/12/2023 17:00:00,10,10,10,,,0,,,11.8,284,,17.5,81.9,56.21,Overcast
"Ankara, Türkiye",04/12/2023 18:00:00,9.5,9.5,9.5,8.8,,0,,,6.5,219,24.1,17.5,77.8,65.56,Overcast
"Ankara, Türkiye",04/12/2023 19:00:00,9.1,9.1,9.1,8.1,,0,,,7.4,214,,17.5,77.8,65.28,Overcast
"Ankara, Türkiye",04/12/2023 20:00:00,8.8,8.8,8.8,7.8,,0,,,7.2,268,,17.5,47.7,61.11,Partially cloudy
"Ankara, Türkiye",04/12/2023 21:00:00,8.1,8.1,8.1,7.3,,0.27,,,6,265,24.1,17.5,33.7,66.52,"Rain, Partially cloudy"
"Ankara, Türkiye",04/12/2023 22:00:00,7.5,7.5,7.5,,,0,,,3.1,194,,17.5,33.7,72.23,Partially cloudy
"Ankara, Türkiye",04/12/2023 23:00:00,6.7,6.7,6.7,,,0,,,3.8,199,,17.5,31.1,75.25,Partially cloudy
"Ankara, Türkiye",04/13/2023 00:00:00,6.3,6.3,6.3,,,0,,,4,230,14.8,17.5,32.3,77.17,Partially cloudy
"Ankara, Türkiye",04/13/2023 01:00:00,5.5,5.5,5.5,,,0,,,2.8,203,,17.5,42.5,80.74,Partially cloudy
"Ankara, Türkiye",04/13/2023 02:00:00,5.3,5.3,5.3,,,0,,,3.7,199,,17.5,50,83.2,Partially cloudy
"Ankara, Türkiye",04/13/2023 03:00:00,5.9,5.9,5.9,,,0,,,3.2,196,14.8,17.5,57.5,81.85,Partially cloudy
"Ankara, Türkiye",04/13/2023 04:00:00,5.8,5.8,5.8,,,0,,,4.7,225,,17.5,57.5,83.37,Partially cloudy
"Ankara, Türkiye",04/13/2023 05:00:00,5.6,5.6,5.6,4.8,,0,,,5.1,215,,17.5,57.5,83.91,Partially cloudy
"Ankara, Türkiye",04/13/2023 06:00:00,5.7,5.7,5.7,,,0,,,3.1,267,11.2,17.5,56.9,80.83,Partially cloudy
"Ankara, Türkiye",04/13/2023 07:00:00,5.1,5.1,5.1,3.6,,0,,,6.9,244,,17.5,59.3,85.91,Partially cloudy
"Ankara, Türkiye",04/13/2023 08:00:00,6,6,6,,,0,,,3.3,207,,17.5,65.2,82.67,Partially cloudy
"Ankara, Türkiye",04/13/2023 09:00:00,6.8,6.8,6.8,5.8,,0,,,5.8,248,13,17.5,63.3,76.09,Partially cloudy
"Ankara, Türkiye",04/13/2023 10:00:00,7.5,7.5,7.5,5.9,,0,,,9,231,,10,65.7,68.52,Partially cloudy
"Ankara, Türkiye",04/13/2023 11:00:00,8.9,8.9,8.9,7.3,,0,,,10.2,222,,10,62.8,62.89,Partially cloudy
"Ankara, Türkiye",04/13/2023 12:00:00,9.1,9.1,9.1,6.8,,0,,,15.4,252,20.5,10,80.2,57.84,Overcast
"Ankara, Türkiye",04/13/2023 13:00:00,9.8,9.8,9.8,7.9,,0,,,12.9,266,,10,80.2,60.83,Overcast
"Ankara, Türkiye",04/13/2023 14:00:00,10.3,10.3,10.3,,,0,,,9.8,250,,10,80.2,55.87,Overcast
"Ankara, Türkiye",04/13/2023 15:00:00,11.7,11.7,11.7,,,0,,,9.1,247,24.1,10,80.2,48.03,Overcast
"Ankara, Türkiye",04/13/2023 16:00:00,9,9,9,7.3,,0,,,11.3,336,,10,80.2,70.6,Overcast
"Ankara, Türkiye",04/13/2023 17:00:00,11,11,11,,,0,,,7.3,255,,10,80.2,58.41,Overcast
"Ankara, Türkiye",04/13/2023 18:00:00,12.2,12.2,12.2,,,0,,,12.7,263,22.3,13.8,80.2,48.09,Overcast
"Ankara, Türkiye",04/13/2023 19:00:00,11.3,11.3,11.3,,,0,,,6.4,270,,13.8,72.6,53.4,Partially cloudy
"Ankara, Türkiye",04/13/2023 20:00:00,10.4,10.4,10.4,,,0,,,3.5,253,,13.8,72.6,53.12,Partially cloudy
"Ankara, Türkiye",04/13/2023 21:00:00,9.8,9.8,9.8,,,0.23,,,0.9,212,22.3,10,57.3,56.62,"Rain, Partially cloudy"
"Ankara, Türkiye",04/13/2023 22:00:00,8.5,8.5,8.5,,,0,,,0.4,310,,17.5,39.6,61.47,Partially cloudy
"Ankara, Türkiye",04/13/2023 23:00:00,8,8,8,,,0,,,0.2,360,,17.5,50,66.04,Partially cloudy
"Ankara, Türkiye",04/14/2023 00:00:00,6.3,6.3,6.3,,,0,,,1.6,30,3.6,17.5,27.9,73.35,Partially cloudy
"Ankara, Türkiye",04/14/2023 01:00:00,5.7,5.7,5.7,,,0,,,1.6,20,,17.5,27.9,77.93,Partially cloudy
"Ankara, Türkiye",04/14/2023 02:00:00,4.8,4.8,4.8,,,0,,,0.5,20,,17.5,45.1,80.55,Partially cloudy
"Ankara, Türkiye",04/14/2023 03:00:00,4.6,4.6,4.6,,,0,,,0.4,10,3.6,17.5,50,84.1,Partially cloudy
